id,line,log_line
138573,104,4.644390899
138578,57,4.043051268
138580,139,4.934473933
138588,241,5.484796933
138590,17,2.833213344
138591,17,2.833213344
138592,38,3.63758616
138599,838,6.7310181
138602,41,3.713572067
138608,30,3.401197382
138610,7,1.945910149
138631,3,1.098612289
138632,283,5.645446898
138633,26,3.258096538
138640,8943,9.098626382
138641,604,6.403574198
138645,46,3.828641396
138650,32,3.465735903
138652,59,4.077537444
138654,390,5.966146739
138657,95,4.553876892
138659,77,4.343805422
138661,6,1.791759469
138664,60,4.094344562
138671,57,4.043051268
138677,86,4.454347296
138678,49,3.891820298
138685,24,3.17805383
138686,442,6.091309882
138688,41,3.713572067
138691,10,2.302585093
138697,370,5.913503006
138709,103,4.634728988
138722,13,2.564949357
138724,11,2.397895273
138735,8,2.079441542
138757,59,4.077537444
138766,2,0.693147181
138793,326,5.786897381
138795,181,5.198497031
138802,2,0.693147181
138811,44,3.784189634
138816,63,4.143134726
138822,63,4.143134726
138832,1,0
138837,84,4.430816799
138855,24,3.17805383
138859,20,2.995732274
138865,72,4.276666119
138871,4,1.386294361
138874,4,1.386294361
138878,93,4.532599493
138901,72,4.276666119
138903,2,0.693147181
138914,5,1.609437912
138924,264,5.575949103
138933,3,1.098612289
138934,480,6.173786104
138962,2563,7.848933726
138979,87,4.465908119
138983,17,2.833213344
138988,319,5.765191103
138997,896,6.797940413
138998,73,4.290459441
138999,90,4.49980967
139001,69,4.234106505
139007,77,4.343805422
139011,35,3.555348061
139021,35,3.555348061
139025,267,5.587248658
139040,4,1.386294361
139061,95,4.553876892
139063,95,4.553876892
139071,415,6.02827852
139085,44,3.784189634
139086,51,3.931825633
139093,159,5.068904202
139099,689,6.535241271
139124,5,1.609437912
139134,133,4.890349128
139153,3146,8.053887084
139157,5,1.609437912
139178,65,4.17438727
139187,2,0.693147181
139191,122,4.804021045
139194,37,3.610917913
139219,264,5.575949103
139226,2,0.693147181
139228,10,2.302585093
139233,2,0.693147181
139235,2,0.693147181
139255,36,3.583518938
139261,45,3.80666249
139271,15,2.708050201
139276,2,0.693147181
139279,2,0.693147181
139282,2,0.693147181
139306,75,4.317488114
139314,16,2.772588722
139322,4,1.386294361
139338,14,2.63905733
139340,17,2.833213344
139393,5,1.609437912
139511,2887,7.96797318
139518,4,1.386294361
139523,16,2.772588722
139526,2408,7.786551806
139530,13656,9.521934264
139533,6,1.791759469
139540,10,2.302585093
139556,38,3.63758616
139559,2,0.693147181
139560,2,0.693147181
139564,2,0.693147181
139565,2,0.693147181
139572,2,0.693147181
139573,26,3.258096538
139584,20,2.995732274
139609,18,2.890371758
139610,39,3.663561646
139615,135,4.905274778
139616,86,4.454347296
139617,77,4.343805422
139621,10,2.302585093
139628,77,4.343805422
139650,5418,8.597482023
139668,58,4.060443011
139669,4,1.386294361
139672,68,4.219507705
139682,85,4.442651256
139684,870,6.768493212
139686,359,5.883322388
139689,292,5.676753802
139692,1958,7.579678823
139693,54,3.988984047
139700,105,4.65396035
139710,14,2.63905733
139711,726,6.587550015
139712,2,0.693147181
139716,2112,7.655390645
139717,381,5.942799375
139737,1091,6.994849986
139740,93,4.532599493
139744,6035,8.705331134
139749,1,0
139751,904,6.80682936
139752,182,5.204006687
139753,3,1.098612289
139756,24,3.17805383
139760,2,0.693147181
139764,4,1.386294361
139767,47,3.850147602
139769,6,1.791759469
139775,3,1.098612289
139776,1,0
139778,100,4.605170186
139779,179,5.187385806
139785,888,6.788971743
139787,2,0.693147181
139788,11,2.397895273
139791,78,4.356708827
139793,3668,8.207401833
139796,632,6.448889394
139797,1047,6.953684211
139798,493,6.200509174
139804,26,3.258096538
139843,20,2.995732274
139844,71,4.262679877
139845,119,4.779123493
139846,26,3.258096538
139858,13,2.564949357
139862,25,3.218875825
139863,21,3.044522438
139868,44,3.784189634
139870,0,0
139881,230,5.438079309
139887,37,3.610917913
139888,8,2.079441542
139889,14,2.63905733
139893,12,2.48490665
139900,37,3.610917913
139901,25018,10.12735084
139903,2,0.693147181
139914,3575,8.181720455
139916,7296,8.895081532
139932,43,3.761200116
139948,64,4.158883083
139951,62,4.127134385
139966,166,5.111987788
139983,4,1.386294361
139992,61,4.110873864
139994,23,3.135494216
139996,41,3.713572067
139998,8,2.079441542
139999,17533,9.771840098
140007,54,3.988984047
140019,85,4.442651256
140021,179,5.187385806
140026,14,2.63905733
140028,4,1.386294361
140042,298,5.697093487
140045,336,5.81711116
140046,20,2.995732274
140047,59,4.077537444
140050,2,0.693147181
140056,2,0.693147181
140065,47,3.850147602
140067,442,6.091309882
140071,440,6.086774727
140082,841,6.73459166
140083,4,1.386294361
140084,33,3.496507561
140085,59,4.077537444
140086,95,4.553876892
140087,57,4.043051268
140088,19,2.944438979
140089,109,4.691347882
140099,33,3.496507561
140101,85,4.442651256
140103,255,5.541263545
140105,334,5.811140993
140111,56,4.025351691
140118,41,3.713572067
140127,21,3.044522438
140139,255,5.541263545
140145,6,1.791759469
140146,71,4.262679877
140160,1067,6.972606251
140168,418,6.035481433
140172,8,2.079441542
140178,121,4.795790546
140193,82,4.406719247
140195,54,3.988984047
140197,63,4.143134726
140206,60,4.094344562
140258,22,3.091042453
140277,10,2.302585093
140284,182,5.204006687
140288,4,1.386294361
140289,167,5.117993812
140290,551,6.311734809
140300,74,4.304065093
140304,52,3.951243719
140309,325,5.783825182
140313,378,5.934894196
140324,172,5.147494477
140330,1887,7.542743545
140331,322,5.774551546
140332,71,4.262679877
140333,8,2.079441542
140334,79,4.369447852
140337,2,0.693147181
140340,23,3.135494216
140341,34,3.526360525
140342,83,4.418840608
140357,84,4.430816799
140377,83,4.418840608
140391,41,3.713572067
140399,122,4.804021045
140408,126,4.836281907
140435,187,5.231108617
140450,7,1.945910149
140451,814,6.701960366
140463,2,0.693147181
140478,139,4.934473933
140484,1712,7.445417557
140493,54,3.988984047
140502,92,4.521788577
140507,297,5.693732139
140510,68,4.219507705
140511,24,3.17805383
140514,28,3.33220451
140537,30,3.401197382
140546,566,6.338594078
140553,61,4.110873864
140555,2,0.693147181
140571,5108,8.538563217
140585,2,0.693147181
140586,103,4.634728988
140588,16,2.772588722
140595,45,3.80666249
140598,6,1.791759469
140601,6,1.791759469
140606,1,0
140622,87,4.465908119
140640,2,0.693147181
140644,291,5.673323267
140647,5,1.609437912
140655,55,4.007333185
140663,8,2.079441542
140669,61,4.110873864
140670,6,1.791759469
140676,120,4.787491743
140677,114,4.736198448
140686,2,0.693147181
140687,192,5.257495372
140696,29,3.36729583
140709,8,2.079441542
140711,6,1.791759469
140712,70,4.248495242
140713,77,4.343805422
140714,30,3.401197382
140715,86,4.454347296
140716,80,4.382026635
140717,93,4.532599493
140718,94,4.543294782
140719,29,3.36729583
140720,84,4.430816799
140721,586,6.37331979
140722,605,6.405228458
140723,317,5.758901774
140724,13,2.564949357
140725,143,4.96284463
140726,173,5.153291595
140727,203,5.313205979
140728,142,4.955827058
140729,1652,7.409741954
140732,117,4.762173935
140733,235,5.459585514
140739,33,3.496507561
140741,8,2.079441542
140762,2,0.693147181
140767,9,2.197224577
140768,15,2.708050201
140769,34,3.526360525
140770,16,2.772588722
140771,13,2.564949357
140774,4,1.386294361
140793,4,1.386294361
140796,310,5.736572297
140824,2,0.693147181
140829,24,3.17805383
140833,138,4.927253685
140839,25,3.218875825
140851,25,3.218875825
140863,1,0
140866,36,3.583518938
140877,244,5.497168225
140878,103,4.634728988
140879,132,4.882801923
140880,41,3.713572067
140888,44,3.784189634
140893,27,3.295836866
140906,174,5.159055299
140908,227,5.424950017
140909,254,5.537334267
140910,50,3.912023005
140913,903,6.805722553
140915,268,5.590986981
140929,922,6.826545224
140938,4,1.386294361
140944,2,0.693147181
140972,8,2.079441542
140978,110,4.700480366
140997,53,3.970291914
141005,8,2.079441542
141010,20,2.995732274
141011,3,1.098612289
141012,57,4.043051268
141019,86,4.454347296
141025,1657,7.412764017
141028,177,5.176149733
141044,62,4.127134385
141045,6,1.791759469
141047,33,3.496507561
141057,7,1.945910149
141071,165,5.105945474
141091,2,0.693147181
141103,5,1.609437912
141104,158,5.062595033
141105,17,2.833213344
141106,77,4.343805422
141112,192,5.257495372
141113,26,3.258096538
141114,197,5.283203729
141115,191,5.252273428
141117,4,1.386294361
141118,12,2.48490665
141120,7,1.945910149
141124,196,5.278114659
141130,654,6.483107351
141131,291,5.673323267
141134,175,5.164785974
141144,130,4.86753445
141162,4,1.386294361
141171,360,5.886104031
141180,12,2.48490665
141188,178,5.18178355
141198,159,5.068904202
141199,203,5.313205979
141200,27,3.295836866
141214,292,5.676753802
141224,59,4.077537444
141238,120,4.787491743
141241,48,3.871201011
141252,30,3.401197382
141253,1,0
141254,33,3.496507561
141255,622,6.432940093
141259,29,3.36729583
141261,27,3.295836866
141283,270,5.598421959
141297,77,4.343805422
141315,956,6.862757913
141316,29,3.36729583
141329,96,4.564348191
141340,24,3.17805383
141371,65,4.17438727
141376,7,1.945910149
141377,12,2.48490665
141414,50,3.912023005
141420,178,5.18178355
141421,85,4.442651256
141422,136,4.912654886
141433,13,2.564949357
141441,74,4.304065093
141452,448,6.104793232
141453,47,3.850147602
141455,16,2.772588722
141463,3,1.098612289
141475,958,6.864847778
141479,11,2.397895273
141482,30,3.401197382
141485,482,6.177944114
141508,4,1.386294361
141516,45,3.80666249
141528,70,4.248495242
141533,20,2.995732274
141539,1033,6.940222469
141540,10,2.302585093
141561,2,0.693147181
141575,42,3.737669618
141594,2,0.693147181
141596,4,1.386294361
141600,4,1.386294361
141601,4,1.386294361
141629,3263,8.090402297
141645,79,4.369447852
141654,4,1.386294361
141655,24,3.17805383
141660,104,4.644390899
141677,102,4.624972813
141682,69,4.234106505
141684,88,4.477336814
141685,65,4.17438727
141687,91,4.510859507
141691,25,3.218875825
141700,48,3.871201011
141701,21,3.044522438
141705,51,3.931825633
141706,353,5.866468057
141709,7,1.945910149
141714,15,2.708050201
141719,233,5.451038454
141722,100,4.605170186
141727,4,1.386294361
141729,8421,9.038483865
141736,31,3.433987204
141765,27,3.295836866
141770,80,4.382026635
141775,2,0.693147181
141785,28,3.33220451
141799,184,5.214935758
141805,47,3.850147602
141818,2,0.693147181
141821,2,0.693147181
141825,62,4.127134385
141826,64,4.158883083
141829,134,4.8978398
141832,2,0.693147181
141833,230,5.438079309
141834,137,4.919980926
141850,62,4.127134385
141868,73,4.290459441
141869,2,0.693147181
141870,8,2.079441542
141874,62,4.127134385
141877,12,2.48490665
141883,86,4.454347296
141886,11,2.397895273
141897,2,0.693147181
141898,68,4.219507705
141899,74,4.304065093
141904,1,0
141905,43,3.761200116
141909,4,1.386294361
141914,322,5.774551546
141915,417,6.033086222
141917,210,5.347107531
141918,15,2.708050201
141931,2,0.693147181
141937,64,4.158883083
141945,501,6.216606101
141959,5,1.609437912
141973,50,3.912023005
141983,47,3.850147602
141995,38,3.63758616
141998,8,2.079441542
141999,69,4.234106505
142000,16,2.772588722
142001,26,3.258096538
142002,34,3.526360525
142006,102,4.624972813
142011,4,1.386294361
142033,84,4.430816799
142050,7,1.945910149
142059,95,4.553876892
142060,1,0
142067,63,4.143134726
142080,42,3.737669618
142088,62,4.127134385
142102,21,3.044522438
142106,1,0
142118,208,5.33753808
142121,2,0.693147181
142123,14,2.63905733
142124,56,4.025351691
142133,320,5.768320996
142150,237,5.468060141
142168,3,1.098612289
142171,440,6.086774727
142174,305,5.720311777
142175,4,1.386294361
142194,31,3.433987204
142195,17,2.833213344
142201,178,5.18178355
142246,17,2.833213344
142247,41,3.713572067
142253,2,0.693147181
142272,16,2.772588722
142273,22,3.091042453
142274,20,2.995732274
142275,16,2.772588722
142276,4,1.386294361
142277,12,2.48490665
142278,39,3.663561646
142279,4,1.386294361
142280,25,3.218875825
142281,12,2.48490665
142282,12,2.48490665
142283,12,2.48490665
142284,6,1.791759469
142285,6,1.791759469
142286,8,2.079441542
142287,24,3.17805383
142288,8,2.079441542
142289,4,1.386294361
142311,14,2.63905733
142312,27,3.295836866
142317,17,2.833213344
142319,4,1.386294361
142336,2,0.693147181
142342,2,0.693147181
142345,28,3.33220451
142346,15,2.708050201
142354,539,6.289715571
142361,81,4.394449155
142366,115,4.744932128
142368,14,2.63905733
142373,352,5.863631176
142375,2,0.693147181
142382,26,3.258096538
142412,1863,7.529943371
142419,356,5.874930731
142430,5,1.609437912
142444,101,4.615120517
142450,77,4.343805422
142461,101,4.615120517
142464,9,2.197224577
142493,41,3.713572067
142495,1311,7.178545484
142498,583,6.368187186
142515,6043,8.706655856
142522,15,2.708050201
142530,2,0.693147181
142534,70,4.248495242
142558,1,0
142564,17,2.833213344
142565,232,5.446737372
142581,260,5.560681631
142601,210,5.347107531
142609,8,2.079441542
142611,166,5.111987788
142630,34,3.526360525
142637,2,0.693147181
142644,125,4.828313737
142647,35,3.555348061
142648,60,4.094344562
142655,85,4.442651256
142669,4,1.386294361
142674,39,3.663561646
142683,551,6.311734809
142686,86,4.454347296
142693,3,1.098612289
142694,105,4.65396035
142697,20,2.995732274
142699,66,4.189654742
142703,375,5.926926026
142706,15,2.708050201
142710,12,2.48490665
142739,7,1.945910149
142740,70,4.248495242
142752,11,2.397895273
142755,11,2.397895273
142756,103,4.634728988
142773,1,0
142774,1,0
142775,2,0.693147181
142777,146,4.983606622
142788,352,5.863631176
142790,71,4.262679877
142797,7,1.945910149
142830,60,4.094344562
142835,313,5.746203191
142836,74,4.304065093
142843,127,4.844187086
142860,31,3.433987204
142863,1056,6.962243464
142864,13,2.564949357
142868,71,4.262679877
142870,127,4.844187086
142894,21,3.044522438
142898,28,3.33220451
142901,283,5.645446898
142902,6,1.791759469
142904,772,6.64898455
142913,78,4.356708827
142922,40,3.688879454
142932,4,1.386294361
142945,25,3.218875825
142946,884,6.784457063
142970,2655,7.884199934
142971,88,4.477336814
142972,2649,7.881937489
142973,68,4.219507705
142975,46,3.828641396
142977,0,0
142983,1,0
142988,1828,7.510977752
142989,965,6.872128101
142992,2463,7.809135398
142993,56,4.025351691
142995,96,4.564348191
143002,12,2.48490665
143007,72,4.276666119
143008,31,3.433987204
143009,49,3.891820298
143010,22,3.091042453
143011,24,3.17805383
143012,383,5.948034989
143015,15,2.708050201
143017,1,0
143018,2,0.693147181
143019,111,4.709530201
143031,86,4.454347296
143033,0,0
143037,9,2.197224577
143051,40,3.688879454
143052,411,6.018593215
143053,51,3.931825633
143054,106,4.663439094
143055,61,4.110873864
143056,28,3.33220451
143072,293,5.680172609
143108,11,2.397895273
143109,159,5.068904202
143110,177,5.176149733
143114,799,6.683360946
143120,52,3.951243719
143127,21,3.044522438
143128,4,1.386294361
143129,9,2.197224577
143132,14,2.63905733
143152,105,4.65396035
143162,85,4.442651256
143163,2,0.693147181
143179,2,0.693147181
143181,12,2.48490665
143187,10,2.302585093
143189,2,0.693147181
143194,51,3.931825633
143205,90,4.49980967
143213,8,2.079441542
143214,227,5.424950017
143218,8,2.079441542
143222,176,5.170483995
143229,16,2.772588722
143234,22,3.091042453
143236,68,4.219507705
143247,53,3.970291914
143248,413,6.023447593
143253,432,6.068425588
143279,332,5.805134969
143280,25,3.218875825
143281,107,4.672828834
143288,1,0
143297,120,4.787491743
143300,6,1.791759469
143301,507,6.228511004
143302,4,1.386294361
143310,11,2.397895273
143315,40,3.688879454
143334,2,0.693147181
143345,2,0.693147181
143352,2,0.693147181
143353,4,1.386294361
143354,32,3.465735903
143355,6,1.791759469
143356,4,1.386294361
143357,4,1.386294361
143358,17,2.833213344
143359,5,1.609437912
143360,37,3.610917913
143372,195,5.272999559
143374,64,4.158883083
143377,200,5.298317367
143380,2,0.693147181
143386,2,0.693147181
143390,109,4.691347882
143391,106,4.663439094
143392,57,4.043051268
143393,44,3.784189634
143399,2,0.693147181
143409,3,1.098612289
143411,113,4.727387819
143412,252,5.529429088
143417,25,3.218875825
143427,44,3.784189634
143431,27,3.295836866
143432,58,4.060443011
143443,37,3.610917913
143449,129,4.859812404
143452,184,5.214935758
143461,60,4.094344562
143471,71,4.262679877
143473,112,4.718498871
143489,4,1.386294361
143507,31,3.433987204
143508,86,4.454347296
143527,2,0.693147181
143536,155,5.043425117
143539,107,4.672828834
143553,111,4.709530201
143563,196,5.278114659
143567,7,1.945910149
143568,52,3.951243719
143570,25,3.218875825
143575,59,4.077537444
143576,6,1.791759469
143591,3,1.098612289
143596,20,2.995732274
143597,136,4.912654886
143599,18,2.890371758
143608,60,4.094344562
143611,19,2.944438979
143614,31,3.433987204
143618,2,0.693147181
143619,23,3.135494216
143624,72,4.276666119
143631,14,2.63905733
143645,74,4.304065093
143647,5,1.609437912
143656,169,5.129898715
143661,314,5.749392986
143672,293,5.680172609
143673,10,2.302585093
143692,11,2.397895273
143694,59,4.077537444
143695,2,0.693147181
143698,55,4.007333185
143701,59,4.077537444
143704,14,2.63905733
143709,1366,7.21964204
143714,224,5.411646052
143719,68,4.219507705
143721,2,0.693147181
143722,513,6.240275845
143723,2,0.693147181
143725,85,4.442651256
143726,202,5.308267697
143729,8,2.079441542
143730,56,4.025351691
143733,252,5.529429088
143751,5,1.609437912
143755,84,4.430816799
143761,71,4.262679877
143762,22,3.091042453
143765,195,5.272999559
143767,43,3.761200116
143768,53,3.970291914
143771,6,1.791759469
143778,53,3.970291914
143791,380,5.940171253
143793,165,5.105945474
143795,113,4.727387819
143797,18,2.890371758
143799,62,4.127134385
143801,6,1.791759469
143807,313,5.746203191
143811,68,4.219507705
143812,49,3.891820298
143826,18,2.890371758
143837,83,4.418840608
143843,74,4.304065093
143850,8,2.079441542
143851,143,4.96284463
143854,22,3.091042453
143865,42,3.737669618
143869,59,4.077537444
143884,42,3.737669618
143886,13,2.564949357
143891,807,6.693323668
143917,689,6.535241271
143920,204,5.318119994
143928,131,4.875197323
143930,171,5.141663557
143931,45,3.80666249
143934,239,5.476463552
143939,50,3.912023005
143943,98,4.584967479
143947,2,0.693147181
143949,432,6.068425588
143987,525,6.263398263
144001,54,3.988984047
144061,50,3.912023005
144064,65,4.17438727
144065,69,4.234106505
144066,91,4.510859507
144067,88,4.477336814
144071,105,4.65396035
144072,48,3.871201011
144073,115,4.744932128
144079,260,5.560681631
144080,391,5.96870756
144087,47,3.850147602
144091,140,4.941642423
144092,63,4.143134726
144105,26,3.258096538
144108,137,4.919980926
144126,39,3.663561646
144140,6,1.791759469
144178,3,1.098612289
144188,2,0.693147181
144189,11,2.397895273
144205,63,4.143134726
144226,121,4.795790546
144228,12,2.48490665
144257,16,2.772588722
144259,4,1.386294361
144260,48,3.871201011
144261,87,4.465908119
144262,4,1.386294361
144263,12,2.48490665
144266,2,0.693147181
144268,33,3.496507561
144278,124,4.820281566
144284,343,5.837730447
144293,71,4.262679877
144303,30,3.401197382
144307,30,3.401197382
144311,56,4.025351691
144379,75,4.317488114
144388,226,5.420534999
144398,59,4.077537444
144399,75,4.317488114
144401,8,2.079441542
144402,235,5.459585514
144409,79,4.369447852
144427,3,1.098612289
144432,390,5.966146739
144436,50,3.912023005
144446,187,5.231108617
144451,23,3.135494216
144464,185,5.220355825
144474,71,4.262679877
144508,11,2.397895273
144531,12,2.48490665
144561,791,6.673297968
144563,28,3.33220451
144564,28,3.33220451
144575,85,4.442651256
144579,88,4.477336814
144582,48,3.871201011
144590,1199,7.089243155
144592,35,3.555348061
144600,82,4.406719247
144627,450,6.109247583
144628,15,2.708050201
144629,11,2.397895273
144630,31,3.433987204
144636,1,0
144656,19,2.944438979
144664,0,0
144668,264,5.575949103
144677,51,3.931825633
144681,21,3.044522438
144683,3,1.098612289
144705,30,3.401197382
144708,31,3.433987204
144714,16,2.772588722
144725,42,3.737669618
144726,232,5.446737372
144739,77,4.343805422
144748,10,2.302585093
144760,8,2.079441542
144778,276,5.620400866
144782,6,1.791759469
144792,165,5.105945474
144796,102,4.624972813
144827,27,3.295836866
144833,85,4.442651256
144853,8,2.079441542
144855,14,2.63905733
144869,92,4.521788577
144872,10,2.302585093
144875,4997,8.516593011
144881,51,3.931825633
144882,42,3.737669618
144883,15,2.708050201
144888,56,4.025351691
144889,46,3.828641396
144891,40,3.688879454
144895,97,4.574710979
144914,13,2.564949357
144930,18,2.890371758
144933,2318,7.748460024
144943,29,3.36729583
144977,120,4.787491743
144992,20,2.995732274
144994,6,1.791759469
144995,104,4.644390899
144998,2,0.693147181
145004,559,6.326149473
145007,733,6.597145702
145013,91,4.510859507
145023,2,0.693147181
145026,6,1.791759469
145035,288,5.66296048
145037,6,1.791759469
145041,5,1.609437912
145059,16,2.772588722
145086,6,1.791759469
145090,1405,7.247792582
145095,17,2.833213344
145100,146,4.983606622
145102,26,3.258096538
145103,26,3.258096538
145111,9,2.197224577
145112,3,1.098612289
145113,72,4.276666119
145118,591,6.381816017
145133,48,3.871201011
145136,3126,8.047509511
145138,310,5.736572297
145141,24,3.17805383
145143,71,4.262679877
145162,6,1.791759469
145165,21,3.044522438
145166,48,3.871201011
145173,82,4.406719247
145174,60,4.094344562
145177,24,3.17805383
145184,326,5.786897381
145208,13,2.564949357
145215,35,3.555348061
145217,12,2.48490665
145225,12,2.48490665
145228,157,5.056245805
145235,452,6.11368218
145237,220,5.393627546
145239,229,5.433722004
145240,24,3.17805383
145242,80,4.382026635
145264,12,2.48490665
145266,34,3.526360525
145268,6,1.791759469
145269,6,1.791759469
145277,161,5.081404365
145281,10,2.302585093
145283,8,2.079441542
145290,156,5.049856007
145292,114,4.736198448
145294,6,1.791759469
145302,37,3.610917913
145303,143,4.96284463
145305,7,1.945910149
145308,67,4.204692619
145312,15,2.708050201
145329,2,0.693147181
145335,8,2.079441542
145340,310,5.736572297
145342,5,1.609437912
145356,5,1.609437912
145359,69,4.234106505
145362,73,4.290459441
145373,33,3.496507561
145374,6,1.791759469
145377,23,3.135494216
145378,28,3.33220451
145381,136,4.912654886
145386,47,3.850147602
145387,1356,7.212294469
145391,36,3.583518938
145398,6,1.791759469
145400,70,4.248495242
145403,2,0.693147181
145415,87,4.465908119
145416,12878,9.463275708
145435,8,2.079441542
145446,7,1.945910149
145447,10,2.302585093
145460,6,1.791759469
145462,11,2.397895273
145468,6,1.791759469
145478,37,3.610917913
145482,12,2.48490665
145484,2,0.693147181
145506,34,3.526360525
145513,2,0.693147181
145515,1,0
145518,42,3.737669618
145519,26,3.258096538
145522,70,4.248495242
145528,504,6.222576268
145529,39,3.663561646
145533,4,1.386294361
145535,4,1.386294361
145538,46,3.828641396
145565,977,6.884486652
145571,16,2.772588722
145595,152,5.023880521
145608,55,4.007333185
145609,11,2.397895273
145610,2,0.693147181
145611,14,2.63905733
145618,20,2.995732274
145619,76,4.33073334
145625,25,3.218875825
145626,1,0
145627,45,3.80666249
145628,4,1.386294361
145630,72,4.276666119
145640,46,3.828641396
145642,59,4.077537444
145644,37,3.610917913
145647,107,4.672828834
145660,99,4.59511985
145661,10,2.302585093
145668,8,2.079441542
145672,10,2.302585093
145678,43,3.761200116
145687,33,3.496507561
145700,12,2.48490665
145703,4443,8.399085103
145708,6,1.791759469
145725,51,3.931825633
145738,313,5.746203191
145744,86,4.454347296
145750,35,3.555348061
145755,3,1.098612289
145761,177,5.176149733
145762,304,5.717027701
145763,62,4.127134385
145778,610,6.413458957
145779,45,3.80666249
145780,2966,7.994969523
145784,20,2.995732274
145792,2860,7.958576904
145796,18,2.890371758
145807,2,0.693147181
145811,1,0
145812,9,2.197224577
145821,288,5.66296048
145822,2,0.693147181
145829,202,5.308267697
145830,2,0.693147181
145832,30,3.401197382
145859,50,3.912023005
145906,36,3.583518938
145916,46,3.828641396
145922,54,3.988984047
145927,5,1.609437912
145952,903,6.805722553
145955,8,2.079441542
145970,105,4.65396035
145974,46,3.828641396
145979,227,5.424950017
145983,61,4.110873864
145985,90,4.49980967
145994,2,0.693147181
145995,3,1.098612289
145997,137,4.919980926
145998,150,5.010635294
146003,12,2.48490665
146005,2,0.693147181
146011,181,5.198497031
146035,2,0.693147181
146036,75,4.317488114
146037,1,0
146043,24,3.17805383
146050,8,2.079441542
146068,2,0.693147181
146075,2,0.693147181
146077,2,0.693147181
146081,19,2.944438979
146096,8,2.079441542
146101,15,2.708050201
146102,6,1.791759469
146103,94,4.543294782
146104,6,1.791759469
146105,417,6.033086222
146106,34,3.526360525
146107,16,2.772588722
146108,177,5.176149733
146109,72,4.276666119
146111,7,1.945910149
146113,396,5.981414211
146121,5,1.609437912
146124,60,4.094344562
146154,2,0.693147181
146176,486,6.186208624
146181,162,5.087596335
146207,6,1.791759469
146211,53,3.970291914
146213,55,4.007333185
146217,641,6.463029457
146229,10,2.302585093
146233,183,5.209486153
146234,19,2.944438979
146239,208,5.33753808
146244,102,4.624972813
146265,9,2.197224577
146266,7,1.945910149
146273,17,2.833213344
146274,26,3.258096538
146294,1970,7.585788822
146295,13,2.564949357
146296,601,6.398594935
146306,11,2.397895273
146327,138,4.927253685
146333,20,2.995732274
146342,2,0.693147181
146344,4,1.386294361
146363,161,5.081404365
146365,27,3.295836866
146374,90,4.49980967
146384,186,5.225746674
146390,61,4.110873864
146395,38,3.63758616
146397,79,4.369447852
146399,2,0.693147181
146403,5,1.609437912
146404,212,5.356586275
146410,2867,7.961021466
146460,23,3.135494216
146476,164,5.099866428
146488,274,5.613128106
146542,17,2.833213344
146545,2,0.693147181
146549,39,3.663561646
146551,183,5.209486153
146572,111,4.709530201
146576,2,0.693147181
146584,5,1.609437912
146587,2,0.693147181
146588,13,2.564949357
146597,223,5.407171771
146600,38,3.63758616
146601,736,6.601230119
146603,111,4.709530201
146609,60,4.094344562
146612,52,3.951243719
146619,17,2.833213344
146621,9,2.197224577
146622,26,3.258096538
146644,8,2.079441542
146648,2,0.693147181
146651,513,6.240275845
146669,4,1.386294361
146670,238,5.472270674
146677,6,1.791759469
146689,12,2.48490665
146696,2,0.693147181
146700,4,1.386294361
146729,354,5.869296913
146741,161,5.081404365
146753,183,5.209486153
146763,16,2.772588722
146765,573,6.350885717
146766,179,5.187385806
146770,297,5.693732139
146771,10,2.302585093
146777,1,0
146778,139,4.934473933
146788,55,4.007333185
146837,52,3.951243719
146851,17,2.833213344
146887,505,6.224558429
146899,8,2.079441542
146901,12,2.48490665
146913,111,4.709530201
146914,60,4.094344562
146917,14,2.63905733
146929,35,3.555348061
146930,324,5.780743516
146937,6,1.791759469
146943,6,1.791759469
146944,4,1.386294361
146945,101,4.615120517
146953,10,2.302585093
146955,217,5.379897354
146957,79,4.369447852
146960,2,0.693147181
146979,10,2.302585093
146991,48,3.871201011
146992,84,4.430816799
146997,1,0
146999,2,0.693147181
147003,73,4.290459441
147004,1292,7.163946684
147005,103,4.634728988
147014,22,3.091042453
147032,177,5.176149733
147039,4,1.386294361
147042,36,3.583518938
147048,16,2.772588722
147049,55,4.007333185
147055,12,2.48490665
147058,3,1.098612289
147059,509,6.232448017
147066,131,4.875197323
147070,11,2.397895273
147072,31,3.433987204
147073,1063,6.968850378
147076,112,4.718498871
147078,994,6.901737207
147085,7,1.945910149
147092,6,1.791759469
147106,40,3.688879454
147108,6,1.791759469
147122,48,3.871201011
147126,89,4.48863637
147127,8,2.079441542
147141,4,1.386294361
147143,4,1.386294361
147148,2,0.693147181
147176,85,4.442651256
147181,2,0.693147181
147185,97,4.574710979
147186,788,6.66949809
147190,100,4.605170186
147204,98,4.584967479
147208,4,1.386294361
147214,36,3.583518938
147215,1363,7.217443432
147217,81,4.394449155
147218,81,4.394449155
147220,9,2.197224577
147232,18,2.890371758
147237,11,2.397895273
147243,71,4.262679877
147258,93,4.532599493
147271,13,2.564949357
147289,60,4.094344562
147298,34,3.526360525
147307,208,5.33753808
147308,75,4.317488114
147322,130,4.86753445
147328,5,1.609437912
147329,2,0.693147181
147332,2,0.693147181
147334,2,0.693147181
147336,4,1.386294361
147338,2,0.693147181
147342,42,3.737669618
147347,5,1.609437912
