NUMBER,Del_include?,Add_include?,SATD,sub_name,broken?
51749,0,0,not_have,openstack/nova,0
51750,0,0,not_have,openstack/nova,0
51751,0,0,not_have,openstack/nova,0
51752,0,0,not_have,openstack/nova,0
51753,0,0,not_have,openstack/nova,0
51757,0,0,not_have,openstack/nova,0
51760,0,0,not_have,openstack/nova,0
51769,0,0,not_have,openstack/nova,0
51771,0,0,not_have,openstack/nova,0
51777,0,0,not_have,openstack/nova,0
51780,0,0,not_have,openstack/nova,0
51811,0,0,not_have,openstack/nova,0
51812,0,0,not_have,openstack/nova,0
51893,0,0,not_have,openstack/nova,0
51894,0,0,not_have,openstack/nova,0
51907,0,0,not_have,openstack/nova,0
51908,0,0,not_have,openstack/nova,0
51913,0,0,not_have,openstack/nova,0
51914,0,0,not_have,openstack/nova,0
51951,0,0,not_have,openstack/nova,0
52000,0,0,not_have,openstack/nova,0
52007,0,0,not_have,openstack/nova,0
52014,0,0,not_have,openstack/nova,0
52021,0,0,not_have,openstack/nova,0
52028,0,0,not_have,openstack/nova,0
52032,0,0,not_have,openstack/nova,0
52054,0,0,not_have,openstack/nova,0
52057,0,0,not_have,openstack/nova,0
52064,0,0,not_have,openstack/nova,0
52087,0,0,not_have,openstack/nova,0
52094,0,0,not_have,openstack/nova,0
52111,0,0,not_have,openstack/nova,0
52121,0,0,not_have,openstack/nova,0
52138,0,0,not_have,openstack/nova,0
52153,0,0,not_have,openstack/nova,0
52157,0,0,not_have,openstack/nova,0
52158,0,0,not_have,openstack/nova,0
52184,0,0,not_have,openstack/nova,0
52189,0,0,not_have,openstack/nova,0
52218,0,0,not_have,openstack/nova,0
52224,0,0,not_have,openstack/nova,0
52225,0,0,not_have,openstack/nova,0
52231,0,0,not_have,openstack/nova,0
52261,0,0,not_have,openstack/nova,0
52268,0,0,not_have,openstack/nova,0
52282,0,0,not_have,openstack/nova,0
52286,0,0,not_have,openstack/nova,0
52301,0,0,not_have,openstack/nova,0
52311,0,0,not_have,openstack/nova,0
52312,0,0,not_have,openstack/nova,0
52319,0,0,not_have,openstack/nova,0
52363,0,0,not_have,openstack/nova,0
52373,0,0,not_have,openstack/nova,0
52374,0,0,not_have,openstack/nova,0
52376,0,0,not_have,openstack/nova,0
52377,0,0,not_have,openstack/nova,0
52383,0,0,not_have,openstack/nova,0
52400,0,0,not_have,openstack/nova,0
52401,0,0,not_have,openstack/nova,0
52418,0,0,not_have,openstack/nova,0
52450,0,0,not_have,openstack/nova,0
52459,0,0,not_have,openstack/nova,0
52466,0,0,not_have,openstack/nova,0
52475,0,0,not_have,openstack/nova,0
52478,0,0,not_have,openstack/nova,0
52487,0,0,not_have,openstack/nova,0
52497,0,0,not_have,openstack/nova,0
52507,0,0,not_have,openstack/nova,0
52519,0,0,not_have,openstack/nova,0
52522,0,0,not_have,openstack/nova,0
52531,0,0,not_have,openstack/nova,0
52546,0,0,not_have,openstack/nova,0
52547,0,0,not_have,openstack/nova,0
52550,0,0,not_have,openstack/nova,0
52566,0,0,not_have,openstack/nova,0
52583,0,0,not_have,openstack/nova,0
52597,0,0,not_have,openstack/nova,0
52630,0,0,not_have,openstack/nova,0
52645,0,0,not_have,openstack/nova,0
52653,0,0,not_have,openstack/nova,0
52654,0,0,not_have,openstack/nova,0
52661,0,0,not_have,openstack/nova,0
52684,0,0,not_have,openstack/nova,0
52687,0,0,not_have,openstack/nova,0
52688,0,0,not_have,openstack/nova,0
52691,0,0,not_have,openstack/nova,0
52704,0,0,not_have,openstack/nova,0
52733,0,0,not_have,openstack/nova,0
52735,0,0,not_have,openstack/nova,0
52736,0,0,not_have,openstack/nova,0
52739,0,0,not_have,openstack/nova,0
52777,0,0,not_have,openstack/nova,0
52780,0,0,not_have,openstack/nova,0
52787,0,0,not_have,openstack/nova,0
52807,0,0,not_have,openstack/nova,0
52811,0,0,not_have,openstack/nova,0
52825,0,0,not_have,openstack/nova,0
52829,0,0,not_have,openstack/nova,0
52851,0,0,not_have,openstack/nova,0
52864,0,0,not_have,openstack/nova,0
52867,0,0,not_have,openstack/nova,0
52879,0,0,not_have,openstack/nova,0
52890,0,0,not_have,openstack/nova,0
52899,0,0,not_have,openstack/nova,0
52900,0,0,not_have,openstack/nova,0
52919,0,0,not_have,openstack/nova,0
52954,0,0,not_have,openstack/nova,0
52991,0,0,not_have,openstack/nova,0
52992,0,0,not_have,openstack/nova,0
53020,0,0,not_have,openstack/nova,0
53022,0,0,not_have,openstack/nova,0
53023,0,0,not_have,openstack/nova,0
53032,0,0,not_have,openstack/nova,0
53033,0,0,not_have,openstack/nova,0
53034,0,0,not_have,openstack/nova,0
53039,0,0,not_have,openstack/nova,0
53045,0,0,not_have,openstack/nova,0
53056,0,0,not_have,openstack/nova,0
53057,0,0,not_have,openstack/nova,0
53061,0,0,not_have,openstack/nova,0
53062,0,0,not_have,openstack/nova,0
53066,0,0,not_have,openstack/nova,0
53077,0,0,not_have,openstack/nova,0
53096,0,0,not_have,openstack/nova,0
53104,0,0,not_have,openstack/nova,0
53105,0,0,not_have,openstack/nova,0
53109,0,0,not_have,openstack/nova,0
53120,0,0,not_have,openstack/nova,0
53167,0,0,not_have,openstack/nova,0
53174,0,0,not_have,openstack/nova,0
53175,0,0,not_have,openstack/nova,0
53177,0,0,not_have,openstack/nova,0
53221,0,0,not_have,openstack/nova,0
53258,0,0,not_have,openstack/nova,0
53285,0,0,not_have,openstack/nova,0
53303,0,0,not_have,openstack/nova,0
53318,0,0,not_have,openstack/nova,0
53350,0,0,not_have,openstack/nova,0
53362,0,0,not_have,openstack/nova,0
53363,0,0,not_have,openstack/nova,0
53372,0,0,not_have,openstack/nova,0
53390,0,0,not_have,openstack/nova,0
53404,0,0,not_have,openstack/nova,0
53417,0,0,not_have,openstack/nova,0
53420,0,0,not_have,openstack/nova,0
53421,0,0,not_have,openstack/nova,0
53422,0,0,not_have,openstack/nova,0
53423,0,0,not_have,openstack/nova,0
53454,0,0,not_have,openstack/nova,0
53463,0,0,not_have,openstack/nova,0
53464,0,0,not_have,openstack/nova,0
53465,0,0,not_have,openstack/nova,0
53466,0,0,not_have,openstack/nova,0
53469,0,0,not_have,openstack/nova,0
53471,0,0,not_have,openstack/nova,0
53473,0,0,not_have,openstack/nova,0
53482,0,0,not_have,openstack/nova,0
53489,0,0,not_have,openstack/nova,0
53494,0,0,not_have,openstack/nova,0
53498,0,0,not_have,openstack/nova,0
53502,0,0,not_have,openstack/nova,0
53528,0,0,not_have,openstack/nova,0
53531,0,0,not_have,openstack/nova,0
53538,0,0,not_have,openstack/nova,0
53589,0,0,not_have,openstack/nova,0
53595,0,0,not_have,openstack/nova,0
53596,0,0,not_have,openstack/nova,0
53597,0,0,not_have,openstack/nova,0
53603,0,0,not_have,openstack/nova,0
53604,0,0,not_have,openstack/nova,0
53633,0,0,not_have,openstack/nova,0
53634,0,0,not_have,openstack/nova,0
53643,0,0,not_have,openstack/nova,0
53648,0,0,not_have,openstack/nova,0
53652,0,0,not_have,openstack/nova,0
53680,0,0,not_have,openstack/nova,0
53692,0,0,not_have,openstack/nova,0
53708,0,0,not_have,openstack/nova,0
53732,0,0,not_have,openstack/nova,0
53768,0,0,not_have,openstack/nova,0
53775,0,0,not_have,openstack/nova,0
53776,0,0,not_have,openstack/nova,0
53785,0,0,not_have,openstack/nova,0
53789,0,0,not_have,openstack/nova,0
53798,0,0,not_have,openstack/nova,0
53799,0,0,not_have,openstack/nova,0
53801,0,0,not_have,openstack/nova,0
53885,0,0,not_have,openstack/nova,0
53910,0,0,not_have,openstack/nova,0
53943,0,0,not_have,openstack/nova,0
53944,0,0,not_have,openstack/nova,0
53969,0,0,not_have,openstack/nova,0
53977,0,0,not_have,openstack/nova,0
53990,0,0,not_have,openstack/nova,0
54020,0,0,not_have,openstack/nova,0
54022,0,0,not_have,openstack/nova,0
54024,0,0,not_have,openstack/nova,0
54025,0,0,not_have,openstack/nova,0
54026,0,0,not_have,openstack/nova,0
54051,0,0,not_have,openstack/nova,0
54073,0,0,not_have,openstack/nova,0
54122,0,0,not_have,openstack/nova,0
54126,0,0,not_have,openstack/nova,0
54134,0,0,not_have,openstack/nova,0
54135,0,0,not_have,openstack/nova,0
54151,0,0,not_have,openstack/nova,0
54154,0,0,not_have,openstack/nova,0
54161,0,0,not_have,openstack/nova,0
54193,0,0,not_have,openstack/nova,0
54202,0,0,not_have,openstack/nova,0
54212,0,0,not_have,openstack/nova,0
54214,0,0,not_have,openstack/nova,0
54219,0,0,not_have,openstack/nova,0
54222,0,0,not_have,openstack/nova,0
54223,0,0,not_have,openstack/nova,0
54234,0,0,not_have,openstack/nova,0
54237,0,0,not_have,openstack/nova,0
54240,0,0,not_have,openstack/nova,0
54246,0,0,not_have,openstack/nova,0
54269,0,0,not_have,openstack/nova,0
54289,0,0,not_have,openstack/nova,0
54290,0,0,not_have,openstack/nova,0
54292,0,0,not_have,openstack/nova,0
54300,0,0,not_have,openstack/nova,0
54308,0,0,not_have,openstack/nova,0
54327,0,0,not_have,openstack/nova,0
54358,0,0,not_have,openstack/nova,0
54365,0,0,not_have,openstack/nova,0
54374,0,0,not_have,openstack/nova,0
54401,0,0,not_have,openstack/nova,0
54442,0,0,not_have,openstack/nova,0
54455,0,0,not_have,openstack/nova,0
54460,0,0,not_have,openstack/nova,0
54461,0,0,not_have,openstack/nova,0
54472,0,0,not_have,openstack/nova,0
54478,0,0,not_have,openstack/nova,0
54480,0,0,not_have,openstack/nova,0
54483,0,0,not_have,openstack/nova,0
54490,0,0,not_have,openstack/nova,0
54492,0,0,not_have,openstack/nova,0
54512,0,0,not_have,openstack/nova,0
54521,0,0,not_have,openstack/nova,0
54526,0,0,not_have,openstack/nova,0
54533,0,0,not_have,openstack/nova,0
54545,0,0,not_have,openstack/nova,0
54556,0,0,not_have,openstack/nova,0
54558,0,0,not_have,openstack/nova,0
54559,0,0,not_have,openstack/nova,0
54560,0,0,not_have,openstack/nova,0
54572,0,0,not_have,openstack/nova,0
54595,0,0,not_have,openstack/nova,0
54597,0,0,not_have,openstack/nova,0
54601,0,0,not_have,openstack/nova,0
54603,0,0,not_have,openstack/nova,0
54604,0,0,not_have,openstack/nova,0
54610,0,0,not_have,openstack/nova,0
54634,0,0,not_have,openstack/nova,0
54645,0,0,not_have,openstack/nova,0
54654,0,0,not_have,openstack/nova,0
54658,0,0,not_have,openstack/nova,0
54660,0,0,not_have,openstack/nova,0
54670,0,0,not_have,openstack/nova,0
54677,0,0,not_have,openstack/nova,0
54684,0,0,not_have,openstack/nova,0
54701,0,0,not_have,openstack/nova,0
54707,0,0,not_have,openstack/nova,0
54808,0,0,not_have,openstack/nova,0
54819,0,0,not_have,openstack/nova,0
54824,0,0,not_have,openstack/nova,0
54843,0,0,not_have,openstack/nova,0
54863,0,0,not_have,openstack/nova,0
54870,0,0,not_have,openstack/nova,0
54896,0,0,not_have,openstack/nova,0
54914,0,0,not_have,openstack/nova,0
54916,0,0,not_have,openstack/nova,0
54925,0,0,not_have,openstack/nova,0
54931,0,0,not_have,openstack/nova,0
54954,0,0,not_have,openstack/nova,0
54987,0,0,not_have,openstack/nova,0
55005,0,0,not_have,openstack/nova,0
55038,0,0,not_have,openstack/nova,0
55047,0,0,not_have,openstack/nova,0
55057,0,0,not_have,openstack/nova,0
55059,0,0,not_have,openstack/nova,0
55060,0,0,not_have,openstack/nova,0
55061,0,0,not_have,openstack/nova,0
55062,0,0,not_have,openstack/nova,0
55067,0,0,not_have,openstack/nova,0
55070,0,0,not_have,openstack/nova,0
55080,0,0,not_have,openstack/nova,0
55115,0,0,not_have,openstack/nova,0
55117,0,0,not_have,openstack/nova,0
55135,0,0,not_have,openstack/nova,0
55145,0,0,not_have,openstack/nova,0
55154,0,0,not_have,openstack/nova,0
55155,0,0,not_have,openstack/nova,0
55165,0,0,not_have,openstack/nova,0
55170,0,0,not_have,openstack/nova,0
55195,0,0,not_have,openstack/nova,0
55206,0,0,not_have,openstack/nova,0
55215,0,0,not_have,openstack/nova,0
55222,0,0,not_have,openstack/nova,0
55224,0,0,not_have,openstack/nova,0
55226,0,0,not_have,openstack/nova,0
55250,0,0,not_have,openstack/nova,0
55355,0,0,not_have,openstack/nova,0
55362,0,0,not_have,openstack/nova,0
55406,0,0,not_have,openstack/nova,0
55419,0,0,not_have,openstack/nova,0
55457,0,0,not_have,openstack/nova,0
55459,0,0,not_have,openstack/nova,0
55492,0,0,not_have,openstack/nova,0
55493,0,0,not_have,openstack/nova,0
55494,0,0,not_have,openstack/nova,0
55495,0,0,not_have,openstack/nova,0
55497,0,0,not_have,openstack/nova,0
55498,0,0,not_have,openstack/nova,0
55499,0,0,not_have,openstack/nova,0
55501,0,0,not_have,openstack/nova,0
55503,0,0,not_have,openstack/nova,0
55505,0,0,not_have,openstack/nova,0
55509,0,0,not_have,openstack/nova,0
55557,0,0,not_have,openstack/nova,0
55574,0,0,not_have,openstack/nova,0
55575,0,0,not_have,openstack/nova,0
55581,0,0,not_have,openstack/nova,0
55605,0,0,not_have,openstack/nova,0
55607,0,0,not_have,openstack/nova,0
55633,0,0,not_have,openstack/nova,0
55660,0,0,not_have,openstack/nova,0
55705,0,0,not_have,openstack/nova,0
55710,0,0,not_have,openstack/nova,0
55737,0,0,not_have,openstack/nova,0
55746,0,0,not_have,openstack/nova,0
55747,0,0,not_have,openstack/nova,0
55749,0,0,not_have,openstack/nova,0
55750,0,0,not_have,openstack/nova,0
55752,0,0,not_have,openstack/nova,0
55753,0,0,not_have,openstack/nova,0
55757,0,0,not_have,openstack/nova,0
55790,0,0,not_have,openstack/nova,0
55797,0,0,not_have,openstack/nova,0
55798,0,0,not_have,openstack/nova,0
55811,0,0,not_have,openstack/nova,0
55814,0,0,not_have,openstack/nova,0
55815,0,0,not_have,openstack/nova,0
55817,0,0,not_have,openstack/nova,0
55818,0,0,not_have,openstack/nova,0
55824,0,0,not_have,openstack/nova,0
55830,0,0,not_have,openstack/nova,0
55833,0,0,not_have,openstack/nova,0
55836,0,0,not_have,openstack/nova,0
55838,0,0,not_have,openstack/nova,0
55840,0,0,not_have,openstack/nova,0
55864,0,0,not_have,openstack/nova,0
55866,0,0,not_have,openstack/nova,0
55870,0,0,not_have,openstack/nova,0
55873,0,0,not_have,openstack/nova,0
55879,0,0,not_have,openstack/nova,0
55880,0,0,not_have,openstack/nova,0
55881,0,0,not_have,openstack/nova,0
55928,0,0,not_have,openstack/nova,0
55929,0,0,not_have,openstack/nova,0
55930,0,0,not_have,openstack/nova,0
55932,0,0,not_have,openstack/nova,0
55934,0,0,not_have,openstack/nova,0
55961,0,0,not_have,openstack/nova,0
55962,0,0,not_have,openstack/nova,0
55975,0,0,not_have,openstack/nova,0
56047,0,0,not_have,openstack/nova,0
56049,0,0,not_have,openstack/nova,0
56059,0,0,not_have,openstack/nova,0
56069,0,0,not_have,openstack/nova,0
56113,0,0,not_have,openstack/nova,0
56146,0,0,not_have,openstack/nova,0
56148,0,0,not_have,openstack/nova,0
56149,0,0,not_have,openstack/nova,0
56174,0,0,not_have,openstack/nova,0
56186,0,0,not_have,openstack/nova,0
56197,0,0,not_have,openstack/nova,0
56198,0,0,not_have,openstack/nova,0
56202,0,0,not_have,openstack/nova,0
56218,0,0,not_have,openstack/nova,0
56223,0,0,not_have,openstack/nova,0
56231,0,0,not_have,openstack/nova,0
56258,0,0,not_have,openstack/nova,0
56264,0,0,not_have,openstack/nova,0
56265,0,0,not_have,openstack/nova,0
56266,0,0,not_have,openstack/nova,0
56272,0,0,not_have,openstack/nova,0
56278,0,0,not_have,openstack/nova,0
56287,0,0,not_have,openstack/nova,0
56288,0,0,not_have,openstack/nova,0
56292,0,0,not_have,openstack/nova,0
56320,0,0,not_have,openstack/nova,0
56334,0,0,not_have,openstack/nova,0
56347,0,0,not_have,openstack/nova,0
56381,0,0,not_have,openstack/nova,0
56420,0,0,not_have,openstack/nova,0
56428,0,0,not_have,openstack/nova,0
56470,0,0,not_have,openstack/nova,0
56471,0,0,not_have,openstack/nova,0
56485,0,0,not_have,openstack/nova,0
56504,0,0,not_have,openstack/nova,0
56507,0,0,not_have,openstack/nova,0
56525,0,0,not_have,openstack/nova,0
56527,0,0,not_have,openstack/nova,0
56532,0,0,not_have,openstack/nova,0
56622,0,0,not_have,openstack/nova,0
56677,0,0,not_have,openstack/nova,0
56694,0,0,not_have,openstack/nova,0
56714,0,0,not_have,openstack/nova,0
56717,0,0,not_have,openstack/nova,0
56725,0,0,not_have,openstack/nova,0
56729,0,0,not_have,openstack/nova,0
56737,0,0,not_have,openstack/nova,0
56746,0,0,not_have,openstack/nova,0
56751,0,0,not_have,openstack/nova,0
56753,0,0,not_have,openstack/nova,0
56759,0,0,not_have,openstack/nova,0
56793,0,0,not_have,openstack/nova,0
56811,0,0,not_have,openstack/nova,0
56820,0,0,not_have,openstack/nova,0
56870,0,0,not_have,openstack/nova,0
56871,0,0,not_have,openstack/nova,0
56873,0,0,not_have,openstack/nova,0
56891,0,0,not_have,openstack/nova,0
56895,0,0,not_have,openstack/nova,0
56901,0,0,not_have,openstack/nova,0
56909,0,0,not_have,openstack/nova,0
56924,0,0,not_have,openstack/nova,0
56937,0,0,not_have,openstack/nova,0
56992,0,0,not_have,openstack/nova,0
57002,0,0,not_have,openstack/nova,0
57003,0,0,not_have,openstack/nova,0
57028,0,0,not_have,openstack/nova,0
57037,0,0,not_have,openstack/nova,0
57041,0,0,not_have,openstack/nova,0
57042,0,0,not_have,openstack/nova,0
57061,0,0,not_have,openstack/nova,0
57069,0,0,not_have,openstack/nova,0
57075,0,0,not_have,openstack/nova,0
57077,0,0,not_have,openstack/nova,0
57089,0,0,not_have,openstack/nova,0
57090,0,0,not_have,openstack/nova,0
57102,0,0,not_have,openstack/nova,0
57108,0,0,not_have,openstack/nova,0
57143,0,0,not_have,openstack/nova,0
57192,0,0,not_have,openstack/nova,0
57224,0,0,not_have,openstack/nova,0
57229,0,0,not_have,openstack/nova,0
57256,0,0,not_have,openstack/nova,0
57302,0,0,not_have,openstack/nova,0
57348,0,0,not_have,openstack/nova,0
57349,0,0,not_have,openstack/nova,0
57350,0,0,not_have,openstack/nova,0
57351,0,0,not_have,openstack/nova,0
57352,0,0,not_have,openstack/nova,0
57358,0,0,not_have,openstack/nova,0
57360,0,0,not_have,openstack/nova,0
57369,0,0,not_have,openstack/nova,0
57370,0,0,not_have,openstack/nova,0
57371,0,0,not_have,openstack/nova,0
57378,0,0,not_have,openstack/nova,0
57380,0,0,not_have,openstack/nova,0
57381,0,0,not_have,openstack/nova,0
57400,0,0,not_have,openstack/nova,0
57406,0,0,not_have,openstack/nova,0
57427,0,0,not_have,openstack/nova,0
57430,0,0,not_have,openstack/nova,0
57431,0,0,not_have,openstack/nova,0
57432,0,0,not_have,openstack/nova,0
57436,0,0,not_have,openstack/nova,0
57447,0,0,not_have,openstack/nova,0
57448,0,0,not_have,openstack/nova,0
57487,0,0,not_have,openstack/nova,0
57488,0,0,not_have,openstack/nova,0
57493,0,0,not_have,openstack/nova,0
57497,0,0,not_have,openstack/nova,0
57509,0,0,not_have,openstack/nova,0
57518,0,0,not_have,openstack/nova,0
57519,0,0,not_have,openstack/nova,0
57537,0,0,not_have,openstack/nova,0
57540,0,0,not_have,openstack/nova,0
57576,0,0,not_have,openstack/nova,0
57588,0,0,not_have,openstack/nova,0
57595,0,0,not_have,openstack/nova,0
57610,0,0,not_have,openstack/nova,0
57612,0,0,not_have,openstack/nova,0
57635,0,0,not_have,openstack/nova,0
57637,0,0,not_have,openstack/nova,0
57639,0,0,not_have,openstack/nova,0
57708,0,0,not_have,openstack/nova,0
57711,0,0,not_have,openstack/nova,0
57742,0,0,not_have,openstack/nova,0
57773,0,0,not_have,openstack/nova,0
57797,0,0,not_have,openstack/nova,0
57806,0,0,not_have,openstack/nova,0
57817,0,0,not_have,openstack/nova,0
57821,0,0,not_have,openstack/nova,0
57823,0,0,not_have,openstack/nova,0
57836,0,0,not_have,openstack/nova,0
57857,0,0,not_have,openstack/nova,0
57860,0,0,not_have,openstack/nova,0
57861,0,0,not_have,openstack/nova,0
57876,0,0,not_have,openstack/nova,0
57891,0,0,not_have,openstack/nova,0
57921,0,0,not_have,openstack/nova,0
57933,0,0,not_have,openstack/nova,0
57967,0,0,not_have,openstack/nova,0
58084,0,0,not_have,openstack/nova,0
58086,0,0,not_have,openstack/nova,0
58088,0,0,not_have,openstack/nova,0
58089,0,0,not_have,openstack/nova,0
58102,0,0,not_have,openstack/nova,0
58109,0,0,not_have,openstack/nova,0
58110,0,0,not_have,openstack/nova,0
58118,0,0,not_have,openstack/nova,0
58138,0,0,not_have,openstack/nova,0
58142,0,0,not_have,openstack/nova,0
58190,0,0,not_have,openstack/nova,0
58191,0,0,not_have,openstack/nova,0
58194,0,0,not_have,openstack/nova,0
58199,0,0,not_have,openstack/nova,0
58213,0,0,not_have,openstack/nova,0
58215,0,0,not_have,openstack/nova,0
58218,0,0,not_have,openstack/nova,0
58220,0,0,not_have,openstack/nova,0
58267,0,0,not_have,openstack/nova,0
58278,0,0,not_have,openstack/nova,0
58281,0,0,not_have,openstack/nova,0
58290,0,0,not_have,openstack/nova,0
58292,0,0,not_have,openstack/nova,0
58319,0,0,not_have,openstack/nova,0
58321,0,0,not_have,openstack/nova,0
58345,0,0,not_have,openstack/nova,0
58351,0,0,not_have,openstack/nova,0
58352,0,0,not_have,openstack/nova,0
58383,0,0,not_have,openstack/nova,0
58384,0,0,not_have,openstack/nova,0
58398,0,0,not_have,openstack/nova,0
58412,0,0,not_have,openstack/nova,0
58416,0,0,not_have,openstack/nova,0
58432,0,0,not_have,openstack/nova,0
58435,0,0,not_have,openstack/nova,0
58439,0,0,not_have,openstack/nova,0
58443,0,0,not_have,openstack/nova,0
58444,0,0,not_have,openstack/nova,0
58449,0,0,not_have,openstack/nova,0
58450,0,0,not_have,openstack/nova,0
58452,0,0,not_have,openstack/nova,0
58456,0,0,not_have,openstack/nova,0
58457,0,0,not_have,openstack/nova,0
58458,0,0,not_have,openstack/nova,0
58463,0,0,not_have,openstack/nova,0
58469,0,0,not_have,openstack/nova,0
58471,0,0,not_have,openstack/nova,0
58472,0,0,not_have,openstack/nova,0
58476,0,0,not_have,openstack/nova,0
58477,0,0,not_have,openstack/nova,0
58491,0,0,not_have,openstack/nova,0
58502,0,0,not_have,openstack/nova,0
58506,0,0,not_have,openstack/nova,0
58518,0,0,not_have,openstack/nova,0
58523,0,0,not_have,openstack/nova,0
58530,0,0,not_have,openstack/nova,0
58538,0,0,not_have,openstack/nova,0
58545,0,0,not_have,openstack/nova,0
58548,0,0,not_have,openstack/nova,0
58598,0,0,not_have,openstack/nova,0
58613,0,0,not_have,openstack/nova,0
58614,0,0,not_have,openstack/nova,0
58619,0,0,not_have,openstack/nova,0
58620,0,0,not_have,openstack/nova,0
58629,0,0,not_have,openstack/nova,0
58646,0,0,not_have,openstack/nova,0
58651,0,0,not_have,openstack/nova,0
58661,0,0,not_have,openstack/nova,0
58665,0,0,not_have,openstack/nova,0
58670,0,0,not_have,openstack/nova,0
58671,0,0,not_have,openstack/nova,0
58672,0,0,not_have,openstack/nova,0
58701,0,0,not_have,openstack/nova,0
58703,0,0,not_have,openstack/nova,0
58705,0,0,not_have,openstack/nova,0
58707,0,0,not_have,openstack/nova,0
58708,0,0,not_have,openstack/nova,0
58746,0,0,not_have,openstack/nova,0
58752,0,0,not_have,openstack/nova,0
58753,0,0,not_have,openstack/nova,0
58755,0,0,not_have,openstack/nova,0
58757,0,0,not_have,openstack/nova,0
58760,0,0,not_have,openstack/nova,0
58829,0,0,not_have,openstack/nova,0
58843,0,0,not_have,openstack/nova,0
58852,0,0,not_have,openstack/nova,0
58861,0,0,not_have,openstack/nova,0
58864,0,0,not_have,openstack/nova,0
58890,0,0,not_have,openstack/nova,0
58910,0,0,not_have,openstack/nova,0
58914,0,0,not_have,openstack/nova,0
58921,0,0,not_have,openstack/nova,0
58923,0,0,not_have,openstack/nova,0
58935,0,0,not_have,openstack/nova,0
58940,0,0,not_have,openstack/nova,0
58950,0,0,not_have,openstack/nova,0
58999,0,0,not_have,openstack/nova,0
59033,0,0,not_have,openstack/nova,0
59049,0,0,not_have,openstack/nova,0
59050,0,0,not_have,openstack/nova,0
59093,0,0,not_have,openstack/nova,0
59097,0,0,not_have,openstack/nova,0
59101,0,0,not_have,openstack/nova,0
59108,0,0,not_have,openstack/nova,0
59142,0,0,not_have,openstack/nova,0
59148,0,0,not_have,openstack/nova,0
59167,0,0,not_have,openstack/nova,0
59189,0,0,not_have,openstack/nova,0
59224,0,0,not_have,openstack/nova,0
59239,0,0,not_have,openstack/nova,0
59258,0,0,not_have,openstack/nova,0
59277,0,0,not_have,openstack/nova,0
59284,0,0,not_have,openstack/nova,0
59285,0,0,not_have,openstack/nova,0
59287,0,0,not_have,openstack/nova,0
59288,0,0,not_have,openstack/nova,0
59291,0,0,not_have,openstack/nova,0
59295,0,0,not_have,openstack/nova,0
59296,0,0,not_have,openstack/nova,0
59308,0,0,not_have,openstack/nova,0
59340,0,0,not_have,openstack/nova,0
59343,0,0,not_have,openstack/nova,0
59408,0,0,not_have,openstack/nova,0
59452,0,0,not_have,openstack/nova,0
59468,0,0,not_have,openstack/nova,0
59479,0,0,not_have,openstack/nova,0
59486,0,0,not_have,openstack/nova,0
59500,0,0,not_have,openstack/nova,0
59544,0,0,not_have,openstack/nova,0
59545,0,0,not_have,openstack/nova,0
59560,0,0,not_have,openstack/nova,0
59589,0,0,not_have,openstack/nova,0
59593,0,0,not_have,openstack/nova,0
59598,0,0,not_have,openstack/nova,0
59607,0,0,not_have,openstack/nova,0
59610,0,0,not_have,openstack/nova,0
59611,0,0,not_have,openstack/nova,0
59613,0,0,not_have,openstack/nova,0
59614,0,0,not_have,openstack/nova,0
59616,0,0,not_have,openstack/nova,0
59629,0,0,not_have,openstack/nova,0
59638,0,0,not_have,openstack/nova,0
59641,0,0,not_have,openstack/nova,0
59649,0,0,not_have,openstack/nova,0
59659,0,0,not_have,openstack/nova,0
59694,0,0,not_have,openstack/nova,0
59730,0,0,not_have,openstack/nova,0
59771,0,0,not_have,openstack/nova,0
59803,0,0,not_have,openstack/nova,0
59824,0,0,not_have,openstack/nova,0
59828,0,0,not_have,openstack/nova,0
59843,0,0,not_have,openstack/nova,0
59853,0,0,not_have,openstack/nova,0
59854,0,0,not_have,openstack/nova,0
59857,0,0,not_have,openstack/nova,0
59860,0,0,not_have,openstack/nova,0
59869,0,0,not_have,openstack/nova,0
59921,0,0,not_have,openstack/nova,0
59922,0,0,not_have,openstack/nova,0
59931,0,0,not_have,openstack/nova,0
59934,0,0,not_have,openstack/nova,0
59941,0,0,not_have,openstack/nova,0
59994,0,0,not_have,openstack/nova,0
59998,0,0,not_have,openstack/nova,0
60005,0,0,not_have,openstack/nova,0
60010,0,0,not_have,openstack/nova,0
60020,0,0,not_have,openstack/nova,0
60021,0,0,not_have,openstack/nova,0
60052,0,0,not_have,openstack/nova,0
60076,0,0,not_have,openstack/nova,0
60087,0,0,not_have,openstack/nova,0
60098,0,0,not_have,openstack/nova,0
60128,0,0,not_have,openstack/nova,0
60157,0,0,not_have,openstack/nova,0
60165,0,0,not_have,openstack/nova,0
60167,0,0,not_have,openstack/nova,0
60177,0,0,not_have,openstack/nova,0
60178,0,0,not_have,openstack/nova,0
60182,0,0,not_have,openstack/nova,0
60198,0,0,not_have,openstack/nova,0
60225,0,0,not_have,openstack/nova,0
60247,0,0,not_have,openstack/nova,0
60253,0,0,not_have,openstack/nova,0
60257,0,0,not_have,openstack/nova,0
60258,0,0,not_have,openstack/nova,0
60259,0,0,not_have,openstack/nova,0
60272,0,0,not_have,openstack/nova,0
60285,0,0,not_have,openstack/nova,0
